"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00411912711424748","10166.9901765585","0.00407673693400852","0.989708940981129","32059","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00817112453122752","20168.2882164717","0.00573014594975235","0.701267729778624","61241","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00823865890943305","20334.9792023897","0.00575358116960956","0.698363803242523","62775","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.010302240564084","25428.391915679","0.00642722542031331","0.62386675794779","70561","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0143886267947469","35514.5697665811","0.0075799950568774","0.526804619023462","95172","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0275866917183325","68090.5482945442","0.010425134168943","0.377904472032615","192173","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00357099347048472","693.827896863222","0.0135327593233493","3.78963429510623","1896","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0316169287877671","6143.02641195059","0.0396964878408968","1.25554534747397","18597","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00377551459752368","733.565427780151","0.0139134660282749","3.68518401104861","1974","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00469417033281986","912.056086480618","0.015506948527576","3.30344819811018","2543","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00762015552383098","1480.56178891659","0.019728294136091","2.58896213789778","3975","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00524581899043953","1019.23892819881","0.0163882728637043","3.12406373410364","2995","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00187284923960432","363.886145353317","0.00980873481737075","5.23733283488588","1025","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00662749765973945","1287.69285094738","0.0184076991525825","2.77747350472941","3482","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0022633243270487","439.753690600395","0.0107807757717096","4.76324830819423","1370","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0119516733737903","2322.15613651276","0.0246531319766967","2.06273474899008","6798","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00740104022964986","1437.98867726326","0.0194447310041514","2.62729702863286","4382","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00576682651754823","1120.46833670139","0.0171783409203873","2.97882047745225","2972","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0140053043071036","2721.16734814644","0.0266595130995317","1.90352972809093","7058","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.025715047577748","4996.31755870581","0.0359091655214637","1.39642617470935","13495","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00494192890519926","12197.8616437018","0.00446353408137654","0.90319674098925","36802","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.0250925967387532","61934.5258039832","0.00995544971132469","0.396748483824691","185333","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00507471353188033","12525.6058374643","0.00452280012208805","0.891242450174763","36523","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00410160999318724","10123.7537352443","0.00406809505035216","0.991828832363205","29105","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.0058843812845984","14524.0593592525","0.00486827661127672","0.827321748170669","43480","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00951728586764556","23490.9361231327","0.00617997050903666","0.649341692051696","68239","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00414846576084316","10239.4049682021","0.00409116926994569","0.986188510596307","30445","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00987257548666446","24367.8758159876","0.00629313678632049","0.637436178109861","73742","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00404160958445762","9975.6583865881","0.00403835200624854","0.999193989884228","31409","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00780820116318283","19272.5066065788","0.00560247217717635","0.717511250042211","58606","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00780116765865552","19255.1462364197","0.00559996814794583","0.717837174250777","59868","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00981402189489506","24223.351557374","0.00627463246877065","0.639353828223525","69378","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.0138606228570051","34211.3298569322","0.00744161022500643","0.536888587315212","92824","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.0265849964801206","65618.1250445843","0.0102393813204574","0.38515639180596","203972","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00397577275308184","772.474682599306","0.014276257639001","3.59081328980251","2474","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0342315034253641","6651.02645087242","0.0412494491471368","1.20501424183937","23277","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00413660747094793","803.724141597748","0.0145609828155792","3.52003010144021","2218","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00540029879200121","1049.25365567207","0.0166265332886415","3.0788172893819","2702","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00807650985382589","1569.22937333584","0.020305776439408","2.51417713924895","4175","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00597030217735414","1160.00273805857","0.0174769838724035","2.92731981618873","3605","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00255902440111418","497.206878960133","0.0114617113077275","4.4789378728617","1289","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00706637833577043","1372.96538335085","0.0190032201881364","2.68924465761209","4294","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0023755412326293","461.55692833662","0.011044180090913","4.64912161456739","1480","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0118246406658739","2297.47425532341","0.0245233409049162","2.07391848918428","6478","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00854493649909911","1660.24255406857","0.0208813987453803","2.44371608233505","4935","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00577795952706349","1122.63143014908","0.0171948182726308","2.97593262675027","3628","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0152223314121218","2957.63021588326","0.0277765518269787","1.82472389248205","7492","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0285367068859514","5544.55321347713","0.0377731996511961","1.32367059037887","15891","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0100301480729965","24756.8026184142","0.00634265445547934","0.632359005003649","72115","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0511403112642236","126226.510575771","0.0140213256781374","0.274173647588772","357237","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.010433310013517","25751.9026420712","0.00646755283450179","0.619894628466198","73431","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.00836030493145287","20635.2306577563","0.00579554664773974","0.693221921360299","58938","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0121335259965512","29948.4420345426","0.00696865607086521","0.574330666357493","87294","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0193765100688254","47825.8577756286","0.00877395333867926","0.452813912697082","138135","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.00855559857198274","21117.262037158","0.00586226946289029","0.685196881733983","62488","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0202473287259578","49975.2463443875","0.00896496276798137","0.442772619011611","145724","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.00816073669870509","20142.6485631466","0.00572653245347324","0.701717585666242","63468","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0159793256944103","39440.7948230505","0.00798155905067172","0.499492857415361","119847","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0160398265680886","39590.1254388094","0.00799640881829476","0.498534618460508","122643","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0201162624589791","49651.743473053","0.00893649706005346","0.444242417212278","139939","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.028249249651752","69725.8996235132","0.010545988559103","0.373319245258216","187996","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0541716881984531","133708.673339128","0.014407835293205","0.265966148967393","396145","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.00754676622356656","1466.30257946253","0.0196337891774762","2.6016161884232","4370","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0658484322131312","12794.052862823","0.0562665182991514","0.8544853143509","41874","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.00791212206847161","1537.2895693779","0.0200997293847077","2.54037149714885","4192","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0100944691248211","1961.30974215269","0.0226781313645573","2.24658979923912","5245","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0156966653776569","3049.79116225243","0.0281992025803678","1.79650912483026","8150","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0112161211677937","2179.24166625738","0.023891349632907","2.13009018674917","6600","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0044318736407185","861.09302431345","0.0150694647168289","3.40024692454586","2314","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0136938759955099","2660.65823429823","0.0263656030655486","1.92535722349127","7776","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.004638865559678","901.310618937016","0.0154157579226338","3.32317410890948","2850","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0237763140396642","4619.63039183617","0.0345633304661779","1.45368749792413","13276","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.015945976728749","3098.23123133183","0.0284186656725829","1.78218406786879","9317","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0115447860446117","2243.09976685047","0.0242348363760904","2.09920186328629","6600","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0292276357192254","5678.79756402969","0.0382141491550515","1.3074663144893","14550","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0542517544636994","10540.8707721829","0.0513881892857049","0.947217095441391","29386","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.00500475869576959","13405.140191406","0.00431179360998931","0.861538761825616","37591","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0265684306466745","71162.978903532","0.00982633476671878","0.369850026047689","192077","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.00526754046736529","14108.9956022501","0.00442295964179889","0.839663153838315","39185","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.00427837384084631","11459.5337386131","0.00398808334885211","0.932149339259989","32435","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0063677139777726","17055.7870538235","0.00486027130249222","0.763267841403945","48083","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.00954035989767317","25553.6519698501","0.00593959266255997","0.622575324858405","73339","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.00422850483996249","11325.9606757164","0.00396487182672856","0.937653373187042","33227","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0101454305380431","27174.3208677769","0.00612317720783017","0.603540400268833","75965","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0040011454028804","10716.983237803","0.00385724724776768","0.964035759607954","33637","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.00844914247229924","22630.8492023945","0.00559267658111301","0.661922390283838","68316","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.00814287706301025","21810.5237887502","0.00549122689099229","0.674359547430315","67245","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.00997173241336029","26709.0741188526","0.00607106659392951","0.608827668279124","73861","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0143792412006512","38514.4930770993","0.0072740921183066","0.50587454628532","102757","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0275306106622496","73740.1577011943","0.00999773873853981","0.363149908339987","206963","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00489812106925319","13119.5135668218","0.00426583862504051","0.870913267501352","39665","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0258650762861624","69279.0591423512","0.00969889661238845","0.374980398475658","210230","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00502602182676982","13462.0930375457","0.00432089723794261","0.859705227487962","39020","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00417964577349906","11195.0927007794","0.00394199554472232","0.943141059875564","31856","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00606819216168131","16253.5242117643","0.00474530190697778","0.781995985055127","47954","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00928470753533556","24868.8925307393","0.00586022699618393","0.631169799789729","72356","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00404426669108194","10832.4826951623","0.00387789282912656","0.958861797536188","31885","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00969784384199879","25975.4693800211","0.00598793871722165","0.61745051939169","78524","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0039314573916574","10530.3253753781","0.00382364258863849","0.972576377592775","33093","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00810735669746336","21715.3832417727","0.00547933516282794","0.675847303541278","65366","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00782232444171783","20951.9303802848","0.00538292748420539","0.688149350530296","64877","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00951617590130227","25488.8756476641","0.00593213212692132","0.62337352613559","73295","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0139822811886347","37451.2440904975","0.00717442775702078","0.513108530734772","100802","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.02682674038135","71854.8560581803","0.00987267698646928","0.368016272052671","221263","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00990287976502278","26524.6537582278","0.00605028096514683","0.61096177159664","77256","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0524335069328369","140442.038045883","0.0136196263124404","0.259750436488753","402307","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0102935622941351","27571.0886397958","0.00616725545049878","0.599137137782967","78205","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00845801961434538","22654.6264393926","0.00559558875113426","0.661571976215776","64291","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0124359061394539","33309.3112655878","0.00677138106474628","0.544502426185377","96037","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0188250674330087","50422.5445005894","0.00830419203415552","0.441124158715871","145695","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00827277153104443","22158.4433708787","0.00553448895675375","0.669000580517062","65112","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0198432743800419","53149.790247798","0.00852138764636899","0.429434552139222","154489","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0079326027945378","21247.3086131811","0.00542043741452094","0.68331133612959","66730","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0165564991697626","44346.2324441671","0.00779677236016776","0.470919140587832","133682","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0159652015047281","42762.454169035","0.00765858120908201","0.479704638041301","132122","1"
"year","2011","388012","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0194879083146626","52197.9497665167","0.00844627042293311","0.433410825141157","147156","1"
"year","2011","388013","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0283615223892858","75965.7371675968","0.0101431538611779","0.357637848982667","203559","1"
"year","2011","388014","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0543573510435996","145595.013759375","0.0138531507092557","0.254853307662918","428226","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.144449949708807","356536.998970985","0.0223762756414094","0.154906773498483","1005674","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.132127144935098","25671.7072844207","0.0768232590249671","0.581434337831966","72562","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.138544177207088","341960.140975446","0.0219895853193015","0.158718942669331","1019726","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.143698513432199","27919.971901685","0.0795807698112309","0.553803709658969","83938","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.282994126915895","698497.139946431","0.0286718993187564","0.101316234478879","2025400","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.275825658367297","53591.6791861057","0.101392900655834","0.367597783527507","156500","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.143875862118558","385368.450129062","0.0214446139178423","0.149049420813696","1084681","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.139250211187908","372978.742058963","0.0211539895253532","0.151913518442048","1110186","1"
"year","2011","country","JAM","JAM-IPUMS","prangoedad_00_15_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.283126073306466","758347.192188025","0.0275275282299452","0.0972271041959051","2194867","1"
"year","2011","388001","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00447377813934401","11042.353666991","0.0042478577857041","0.94950121651025","35313","1"
"year","2011","388002","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0287355898732677","70926.3035240173","0.0106337192780572","0.370053975747669","171904","1"
"year","2011","388003","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0048157855917178","11886.5097981691","0.0044064790127893","0.915007308541223","36908","1"
"year","2011","388004","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00397617403512794","9814.14781194925","0.00400565877960363","1.00741535561955","29833","1"
"year","2011","388005","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0054830413692346","13533.4565291405","0.0047002748379451","0.857238623862733","43814","1"
"year","2011","388006","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0088244477767232","21780.846128583","0.00595285706183889","0.674586921749497","69896","1"
"year","2011","388007","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00385253061296604","9508.96629565954","0.00394313151558834","1.02351724404665","32043","1"
"year","2011","388008","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00963800734164075","23788.9055730104","0.00621866273886709","0.645222868009192","71982","1"
"year","2011","388009","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00352445324032983","8699.19293051958","0.00377212081939295","1.07027120582253","32059","1"
"year","2011","388010","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00695665637980109","17170.6905646324","0.0052904275778234","0.760484245446469","61241","1"
"year","2011","388011","JAM","JAM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.00724736843332515","17888.2373920083","0.00539904675810872","0.744966508571939","62775","1"
