"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2010","214013","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0159835301297755","150850","0.00408226534800099","0.255404489174529","55815","1"
"year","2010","214014","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00404011934934265","38130","0.00206481770006427","0.511078391879742","14043","1"
"year","2010","214015","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00309604740067643","29220","0.00180839856732874","0.58409912165222","10956","1"
"year","2010","214016","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.000977978011917981","9230","0.00101745631328448","1.04036726888069","3203","1"
"year","2010","214017","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00661486102752325","62430","0.00263865667525287","0.398898278327223","24179","1"
"year","2010","214018","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0376304323870716","355150","0.00619447122130737","0.16461334160581","128263","1"
"year","2010","214019","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00237024573419342","22370","0.00158286938149466","0.667808134262208","9049","1"
"year","2010","214020","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00295724445423953","27910","0.00176751943941754","0.597691353139106","10214","1"
"year","2010","214021","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0217486204470514","205260","0.00474793523586279","0.2183097198014","75857","1"
"year","2010","214022","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00629381299110813","59400","0.00257424340592629","0.409011740508204","23576","1"
"year","2010","214023","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00837161892975511","79010","0.00296580705866958","0.354269237952084","28903","1"
"year","2010","214024","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0043940138845329","41470","0.00215297088487574","0.489978170632159","15106","1"
"year","2010","214026","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00152259415289939","14370","0.00126918489427539","0.833567429546838","5698","1"
"year","2010","214027","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.00482419706203962","45530","0.00225541320406951","0.467520952205038","16438","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0529470622023754","57150","0.0215536525912867","0.407079291933211","45713","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.149446141399265","1233920","0.0124077237067453","0.0830247177382546","422748","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.0713928366284348","77060","0.0247831297392818","0.347137484790891","62225","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.145255564625719","1199320","0.0122626231488899","0.0844210215318575","402914","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.12433989883081","134210","0.031760391881166","0.255432022864861","107938","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.294701706024984","2433240","0.0158663340266854","0.0538386229272127","825662","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.138063370432218","1303020","0.0112289875166066","0.0813321265550267","473587","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.136506870216066","1288330","0.0111755882592123","0.0818683209242387","470197","1"
"year","2010","country","DOM","DOM-IPUMS","prangoedad_16_30_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.274570240648284","2591350","0.0145274072307213","0.0529096204906288","943784","1"
"year","2010","214001","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0258203783653579","27870","0.0152655915439329","0.591222612152505","14787","1"
"year","2010","214002","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00119513053790139","1290","0.00332552957076037","2.78256597526149","913","1"
"year","2010","214003","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00201967796327521","2180","0.00432130449257573","2.13960075375981","1534","1"
"year","2010","214005","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.000667049602549612","720","0.00248511782945214","3.72553678160285","508","1"
"year","2010","214006","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00263114009894569","2840","0.00493074684554274","1.87399631343026","1810","1"
"year","2010","214007","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.000240879023142915","260","0.00149368835357926","6.20098975033222","266","1"
"year","2010","214008","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00125998258259371","1360","0.00341445436967649","2.70992188054516","948","1"
"year","2010","214009","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00128777631603328","1390","0.00345186034016071","2.68048130500911","1107","1"
"year","2010","214011","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00391891641497897","4230","0.00601371944440366","1.53453628697409","2120","1"
"year","2010","214013","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0046508180622209","5020","0.00654885272454303","1.4081076999636","3075","1"
"year","2010","214014","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00105616187070355","1140","0.00312642917762094","2.96017993486008","787","1"
"year","2010","214015","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.000833812003187015","900","0.0027782143648859","3.33194335685616","640","1"
"year","2010","214016","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.000157497822824214","170","0.00120785803051647","7.66904588811095","122","1"
"year","2010","214017","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0017787989401323","1920","0.00405592244827226","2.28014665219589","1186","1"
"year","2010","214018","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.010830291463618","11690","0.00996249905267355","0.919873586610332","6647","1"
"year","2010","214019","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.000722637069428746","780","0.00258652070506496","3.57928040850387","530","1"
"year","2010","214020","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.000815282847560637","880","0.00274719736180159","3.36962487316069","534","1"
"year","2010","214021","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00554948211010024","5990","0.00715040487871112","1.2884814721174","3543","1"
"year","2010","214022","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00155644907261576","1680","0.00379439056943285","2.43785076954431","1200","1"
"year","2010","214023","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00201967796327521","2180","0.00432130449257573","2.13960075375981","1268","1"
"year","2010","214024","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00145453871667068","1570","0.00366825383721433","2.52193619542192","1020","1"
"year","2010","214026","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.000361318534714373","390","0.00182927695539435","5.06278194900911","331","1"
"year","2010","214027","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00129704089384647","1400","0.00346423878347914","2.67087861293694","837","1"
"year","2010","214001","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.036973967555731","305280","0.00656698301218366","0.177610990821724","145881","1"
"year","2010","214002","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00223214826405963","18430","0.00164238558173965","0.735786958323559","10136","1"
"year","2010","214003","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00319501200249012","26380","0.00196399419425758","0.614706358763875","15682","1"
"year","2010","214005","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.000635853412171082","5250","0.000877282036590377","1.37969226837197","2834","1"
"year","2010","214006","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00319743430120316","26400","0.00196473616719051","0.614472724725323","12991","1"
"year","2010","214007","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.000515949625875964","4260","0.000790297187487915","1.53173323102264","3014","1"
"year","2010","214008","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00167017496263604","13790","0.00142107454027691","0.850853696210382","7867","1"
"year","2010","214009","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00278927696805715","23030","0.00183543133433894","0.658031222914877","10642","1"
"year","2010","214011","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00648933825221459","53580","0.00279437909364416","0.430610793433451","23773","1"
"year","2010","214013","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00628223171225029","51870","0.00274971292102965","0.437696832427835","25149","1"
"year","2010","214014","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00144126773425445","11900","0.00132025551529284","0.916037654846822","6388","1"
"year","2010","214015","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00118934866809905","9820","0.00119948557407393","1.00852307338191","5030","1"
"year","2010","214016","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.000325799176902897","2690","0.000628062820015237","1.92776061003502","1560","1"
"year","2010","214017","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00263546099977957","21760","0.00178424344437889","0.677013791715424","11007","1"
"year","2010","214018","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.0151066659238284","124730","0.00424500066862062","0.281001823302705","57042","1"
"year","2010","214019","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00104158844660406","8600","0.00112258861256454","1.07776599886891","4079","1"
"year","2010","214020","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00112758005091672","9310","0.00116795888337781","1.03581016924542","4576","1"
"year","2010","214021","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00771623255036565","63710","0.00304522543647662","0.394651848113665","34158","1"
"year","2010","214022","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.0022672715953986","18720","0.00165522765676944","0.730052658944215","11124","1"
"year","2010","214023","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00309206430718623","25530","0.00193219358877018","0.624887905558621","12868","1"
"year","2010","214024","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00154179313084531","12730","0.00136545329601884","0.885626786565209","6697","1"
"year","2010","214026","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.000576507093701781","4760","0.000835364386028157","1.44900972625374","2597","1"
"year","2010","214027","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.00197780689919119","16330","0.00154618300208937","0.781766411433627","7653","1"
"year","2010","214001","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.0396987159295151","42850","0.0187933759320583","0.473400095998718","21742","1"
"year","2010","214002","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00167688858418722","1810","0.00393822462454169","2.34853088134686","1096","1"
"year","2010","214003","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00326113139024255","3520","0.00548766589209181","1.68274909392218","2000","1"
"year","2010","214005","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.000731901647241935","790","0.00260303609526154","3.55653810190304","568","1"
"year","2010","214006","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00381700605903389","4120","0.00593531541320799","1.55496620162826","2273","1"
"year","2010","214007","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.000444699735033075","480","0.00202931593294114","4.56333964937086","274","1"
"year","2010","214008","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00154718449480257","1670","0.00378309843695198","2.44515017417798","1207","1"
"year","2010","214009","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.0025384943208138","2740","0.00484338493779541","1.90797548691883","1532","1"
"year","2010","214011","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00579962571105635","6260","0.00730886198481109","1.26022994395613","2857","1"
"year","2010","214013","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00608682762326521","6570","0.00748656399482982","1.22996155932107","3953","1"
"year","2010","214014","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00133409920509922","1440","0.00351331419159861","2.63347296675536","914","1"
"year","2010","214015","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00131557004947285","1420","0.00348886323316471","2.65197830747417","842","1"
"year","2010","214016","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00019455613407697","210","0.00134243426638423","6.89998427833241","113","1"
"year","2010","214017","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00271452129926439","2930","0.00500805616928504","1.84491319727061","1528","1"
"year","2010","214018","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.0164075673071578","17710","0.012227636039882","0.745243692192422","9180","1"
"year","2010","214019","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.000963516092571661","1040","0.00298629685735073","3.09937413643004","687","1"
"year","2010","214020","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.0012692471604069","1370","0.00342696862471709","2.70000101762564","696","1"
"year","2010","214021","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00831959087624377","8980","0.00874278238352433","1.05086686515907","4733","1"
"year","2010","214022","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00205673627452797","2220","0.0043606883140255","2.12019808666344","1415","1"
"year","2010","214023","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00353906872463822","3820","0.0057159372529461","1.61509642724737","1926","1"
"year","2010","214024","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00204747169671478","2210","0.00435087605477915","2.12499936470928","1184","1"
"year","2010","214026","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.000574403824417721","620","0.00230619864170269","4.01494304819525","411","1"
"year","2010","214027","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.00187144471826419","2020","0.00416001175901611","2.22288786754793","1094","1"
"year","2010","214001","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.0375662195910675","310170","0.00661733356079376","0.176151170728056","147181","1"
"year","2010","214002","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00188333724938292","15550","0.00150887600562368","0.801171434440683","8984","1"
"year","2010","214003","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00275899823414424","22780","0.0018254696876996","0.661642209519501","14278","1"
"year","2010","214005","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.000526849970084611","4350","0.00079859740948906","1.51579663060588","2461","1"
"year","2010","214006","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00291644765049136","24080","0.00187668645815328","0.643483677081293","11779","1"
"year","2010","214007","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.000466292502258794","3850","0.000751323183078941","1.61127013503201","2706","1"
"year","2010","214008","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00153210393599318","12650","0.00136116263314543","0.888427084591402","6836","1"
"year","2010","214009","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00245863319372818","20300","0.00172349956814189","0.700999064251806","9714","1"
"year","2010","214011","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00557734278675778","46050","0.00259177935092963","0.464697876752933","22042","1"
"year","2010","214013","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00574084794988748","47400","0.00262927899718994","0.457994885100811","23096","1"
"year","2010","214014","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00132741969474192","10960","0.00126711065492028","0.954566713104732","5863","1"
"year","2010","214015","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.000985875576204306","8140","0.00109218377222819","1.10783125030156","4312","1"
"year","2010","214016","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.000279775501355276","2310","0.000582026731799895","2.08033487199725","1355","1"
"year","2010","214017","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00257005893452769","21220","0.00176202308086122","0.685596371814344","10300","1"
"year","2010","214018","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.014038432191381","115910","0.00409438001812682","0.291655076742872","54111","1"
"year","2010","214019","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.000951963394221849","7860","0.00107325312356631","1.12741007698474","3701","1"
"year","2010","214020","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.000968919485213078","8000","0.00108275998171251","1.1174922150259","4279","1"
"year","2010","214021","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00737105498375849","60860","0.00297685132088662","0.403856887168236","32663","1"
"year","2010","214022","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00195721736013042","16160","0.00153812970736967","0.785875773791","9586","1"
"year","2010","214023","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00298669431316931","24660","0.00189908636662954","0.635848924429879","12508","1"
"year","2010","214024","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00133953118830708","11060","0.00127287042483026","0.9502357510906","6102","1"
"year","2010","214026","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.00055712870399752","4600","0.000821212603286477","1.47400878359722","2330","1"
"year","2010","214027","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.0016592746184274","13700","0.00141643738278787","0.853648556457957","6727","1"
"year","2010","214001","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.065519094294873","70720","0.0238167213324511","0.363508097735027","36529","1"
"year","2010","214002","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00287201912208861","3100","0.00515088592618361","1.79347201645292","2009","1"
"year","2010","214003","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00528080935351776","5700","0.0069761098312642","1.32103042625789","3534","1"
"year","2010","214005","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00139895124979155","1510","0.00359757714764899","2.57162438518501","1076","1"
"year","2010","214006","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00644814615797958","6960","0.00770416405325237","1.19478744192522","4083","1"
"year","2010","214007","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00068557875817599","740","0.00251937357922393","3.67481277559828","540","1"
"year","2010","214008","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00280716707739628","3030","0.00509256430666442","1.81412939317738","2155","1"
"year","2010","214009","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00382627063684708","4130","0.00594248646742444","1.55307531312557","2639","1"
"year","2010","214011","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00971854212603532","10490","0.00944262409594391","0.971609113124875","4977","1"
"year","2010","214013","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0107376456854861","11590","0.00992026086514282","0.923876718948909","7028","1"
"year","2010","214014","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00239026107580278","2580","0.00470019446123187","1.96639375874591","1701","1"
"year","2010","214015","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00214938205265986","2320","0.00445761330537445","2.07390459032546","1482","1"
"year","2010","214016","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.000352053956901184","380","0.0018056807602549","5.12898868158929","235","1"
"year","2010","214017","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00449332023939669","4850","0.00643752000772267","1.43268666926509","2714","1"
"year","2010","214018","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0272378587707758","29400","0.0156676055273833","0.57521428755602","15827","1"
"year","2010","214019","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00168615316200041","1820","0.00394907038902219","2.34205911895757","1217","1"
"year","2010","214020","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00208453000796754","2250","0.00438999241613817","2.10598667294721","1230","1"
"year","2010","214021","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.013869072986344","14970","0.0112565115978821","0.811626819540544","8276","1"
"year","2010","214022","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00361318534714373","3900","0.00577526507918843","1.59838605671139","2615","1"
"year","2010","214023","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00555874668791343","6000","0.0071563376726921","1.2874012928584","3194","1"
"year","2010","214024","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00350201041338546","3780","0.00568603785445828","1.62364961358338","2204","1"
"year","2010","214026","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.000935722359132094","1010","0.00294295102960415","3.14511136864765","742","1"
"year","2010","214027","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.00316848561211066","3420","0.00540940584698335","1.70725277284119","1931","1"
"year","2010","214001","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0745401871467986","615450","0.00914056145991717","0.12262595265445","293062","1"
"year","2010","214002","DOM","DOM-IPUMS","prangoedad_31_45_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.00411548551344255","33980","0.00222799329600185","0.541368275680837","19120","1"
