"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.717881767369752","52788","0.165959033353863","0.23117878304936","73533","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.59719091382001","3444","0.645849383231693","1.08147891785632","5767","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.751017288598583","106124","0.115034398309618","0.153171438335693","141307","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.673075219278816","7597","0.441536345449973","0.655998516663662","11287","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.784361612137419","57489","0.151910219577014","0.193673705120591","73294","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.709104665825977","56232","0.161282391872444","0.227445114445242","79300","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.745252106898043","113721","0.1115419359466","0.149670071260677","152594","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.786968453979402","53336","0.157278392722598","0.199853490857607","67774","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.752355072463768","4153","0.580973878472208","0.772207033269104","5520","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.717881767369752","52788","0.165959033353863","0.23117878304936","73533","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.59719091382001","3444","0.645849383231693","1.08147891785632","5767","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.751017288598583","106124","0.115034398309618","0.153171438335693","141307","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.673075219278816","7597","0.441536345449973","0.655998516663662","11287","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.784361612137419","57489","0.151910219577014","0.193673705120591","73294","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.709104665825977","56232","0.161282391872444","0.227445114445242","79300","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.745252106898043","113721","0.1115419359466","0.149670071260677","152594","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0261616161616162","1295","0.0717419421462427","2.74225956466333","49500","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0369925534470334","154","0.292528896049647","7.90777788477066","4163","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.0578193273041358","2845","0.105220168949259","1.819809635553","49205","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.055736732878743","188","0.395010946745104","7.08708469878316","3373","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0419431639734563","4140","0.0638052852731496","1.52123204900634","98705","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0453821656050955","342","0.239765634003404","5.28325677733816","7536","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0270018448465423","1449","0.0699705444366584","2.5913245866835","53663","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0576857240671003","3033","0.101678710172364","1.76263212114822","52578","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0421871029075404","4482","0.061671443891262","1.46185539278259","106241","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0261616161616162","1295","0.0717419421462427","2.74225956466333","49500","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0369925534470334","154","0.292528896049647","7.90777788477066","4163","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.0578193273041358","2845","0.105220168949259","1.819809635553","49205","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.055736732878743","188","0.395010946745104","7.08708469878316","3373","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0419431639734563","4140","0.0638052852731496","1.52123204900634","98705","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0453821656050955","342","0.239765634003404","5.28325677733816","7536","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0270018448465423","1449","0.0699705444366584","2.5913245866835","53663","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0576857240671003","3033","0.101678710172364","1.76263212114822","52578","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_servicios_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0421871029075404","4482","0.061671443891262","1.46185539278259","106241","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.000161616161616162","8","0.00571353243584454","35.3524819467881","49500","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.000304847068387359","15","0.00786991762503947","25.8159531160045","49205","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00237177586718055","8","0.0837554383615366","35.3133866991828","3373","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.000233017577630313","23","0.00485818624612407","20.8490118879859","98705","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.00106157112526539","8","0.0375122802258588","35.336567972759","7536","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.000149078508469523","8","0.00527032832312684","35.3527036004945","53663","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.000437445319335083","23","0.00911937017677772","20.8468802241139","52578","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.000291789422162819","31","0.00523992808444256","17.9579096651375","106241","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.000161616161616162","8","0.00571353243584454","35.3524819467881","49500","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.000304847068387359","15","0.00786991762503947","25.8159531160045","49205","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00237177586718055","8","0.0837554383615366","35.3133866991828","3373","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.000233017577630313","23","0.00485818624612407","20.8490118879859","98705","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.00106157112526539","8","0.0375122802258588","35.336567972759","7536","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.000149078508469523","8","0.00527032832312684","35.3527036004945","53663","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.000437445319335083","23","0.00911937017677772","20.8468802241139","52578","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sinremuneracion_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.000291789422162819","31","0.00523992808444256","17.9579096651375","106241","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0252929292929293","1252","0.0705722597241162","2.79019716960364","49500","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00816718712466971","34","0.139492957962111","17.0796818822432","4163","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00918605832740575","452","0.0430086722840791","4.68195070738521","49205","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00326119181737326","11","0.0981681677777932","30.101929992227","3373","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0172635631426979","1704","0.0414585560132699","2.40150632117946","98705","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.00597133757961783","45","0.0887492763877686","14.8625454857383","7536","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0239643702364758","1286","0.0660204335742991","2.75494131173998","53663","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00880596447183233","463","0.0407441979793212","4.62688648241198","52578","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0164625709471861","1749","0.03903895652066","2.37137666078413","106241","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0252929292929293","1252","0.0705722597241162","2.79019716960364","49500","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.00816718712466971","34","0.139492957962111","17.0796818822432","4163","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.00918605832740575","452","0.0430086722840791","4.68195070738521","49205","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.00326119181737326","11","0.0981681677777932","30.101929992227","3373","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.0172635631426979","1704","0.0414585560132699","2.40150632117946","98705","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.00597133757961783","45","0.0887492763877686","14.8625454857383","7536","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0239643702364758","1286","0.0660204335742991","2.75494131173998","53663","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.00880596447183233","463","0.0407441979793212","4.62688648241198","52578","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_sspublicos_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0164625709471861","1749","0.03903895652066","2.37137666078413","106241","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0694343434343434","3437","0.114250491576588","1.64544641636342","49500","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0545279846264713","227","0.351909391518854","6.45373919336119","4163","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.124499542729397","6126","0.148835814585047","1.19547278104101","49205","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0927957308034391","313","0.499583826645855","5.38369408075549","3373","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.096884656299073","9563","0.0941519968885297","0.971794714303286","98705","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.071656050955414","540","0.297105331794274","4.14626996370675","7536","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0682779568790414","3664","0.108879462858685","1.59465027712489","53663","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.122465670052113","6439","0.142967462224177","1.16740848405385","52578","1"
"year","2010",NA,"BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0950951139390631","10103","0.0899983387950568","0.946403396211584","106241","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0694343434343434","3437","0.114250491576588","1.64544641636342","49500","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0545279846264713","227","0.351909391518854","6.45373919336119","4163","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.124499542729397","6126","0.148835814585047","1.19547278104101","49205","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0927957308034391","313","0.499583826645855","5.38369408075549","3373","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.096884656299073","9563","0.0941519968885297","0.971794714303286","98705","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.071656050955414","540","0.297105331794274","4.14626996370675","7536","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0682779568790414","3664","0.108879462858685","1.59465027712489","53663","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.122465670052113","6439","0.142967462224177","1.16740848405385","52578","1"
"year","2010","country","BRB","BRB-IPUMS","tasa_transporte_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0950951139390631","10103","0.0899983387950568","0.946403396211584","106241","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.193508829300196","2367","0.357191787544856","1.84586816444811","12232","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.118063754427391","100","1.10875396370941","9.39114607261866","847","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.155722940887506","1902","0.32808761386518","2.10686756874307","12214","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.120405576679341","95","1.1585800155882","9.6223119189378","789","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.174629796285691","4269","0.242817321014477","1.39046901605057","24446","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.11919315403423","195","0.801077155586743","6.72083193097391","1636","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.188622983408517","2467","0.342075039463183","1.81353848445034","13079","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.153579943090056","1997","0.316182946888154","2.05875155652813","13003","1"
"year","2010",NA,"BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.171152518978606","4464","0.233216091865251","1.36262143997076","26082","1"
"year","2010","country","BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.193508829300196","2367","0.357191787544856","1.84586816444811","12232","1"
"year","2010","country","BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.118063754427391","100","1.10875396370941","9.39114607261866","847","1"
"year","2010","country","BRB","BRB-IPUMS","ninis_2_15_24_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.155722940887506","1902","0.32808761386518","2.10686756874307","12214","1"
